length_url,length_hostname,ip,nb_hyphens,nb_dots,nb_at,nb_and,nb_underscore,nb_percent,nb_slash,nb_colon,nb_comma,port,tld_in_path,tld_in_subdomain,shortening_service,path_extension,nb_redirection,nb_external_redirection,login_form,iframe,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,dns_record,status,has_https
85,21,1,1,2,0,0,0,0,6,1,0,0,0,0,1,0,2,0,0,0,1,0,99,4284,0,1,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1667,-1,0,0,1
126,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3992,0,1,0
30,22,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,358,3295,0,0,0
55,20,0,3,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,1,0,91,5657,0,0,0
29,17,0,0,2,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
32,10,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,79,1747,0,1,1
78,15,1,6,2,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,473,8292,0,0,1
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,102,1725,0,0,1
437,23,1,2,7,0,1,0,0,18,2,0,0,0,0,0,0,2,0,0,0,0,0,316,4798,0,1,0
49,13,0,4,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1343,7422,0,0,1
45,38,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,181,4202,0,1,0
58,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,459,3924,0,0,1
37,25,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,122,1338,0,1,0
70,38,0,2,4,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,1,0,228,5616,0,1,1
55,23,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,294,5184,0,0,0
46,11,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1804,-1,0,0,1
44,18,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,329,-1,0,1,0
32,21,0,0,2,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,-1,0,0,0
74,25,0,2,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,177,553,0,1,1
28,21,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,373,7296,0,0,0
28,20,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,360,5,0,1,0
27,14,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,895,0,1,0
109,16,1,10,3,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,121,8278,0,0,0
254,29,1,1,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,274,3378,0,1,0
39,7,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
37,16,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1263,-1,0,0,1
30,21,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,30,1796,0,0,1
24,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,288,8843,0,0,0
37,12,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,0,0,1
47,26,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,285,3368,0,1,0
68,12,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0
55,37,0,0,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,217,5627,0,1,1
22,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,1,0,-1,0,0,0
22,13,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
36,15,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7856,0,1,0
70,16,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2975,8347,0,1,1
32,25,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,370,7299,0,0,0
34,15,0,1,1,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,68,7967,0,1,0
22,15,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,124,3894,0,0,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
57,7,0,3,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,36,2520,0,1,1
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,327,-1,0,1,0
41,26,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,351,8049,0,0,0
99,37,1,1,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,174,5670,0,1,1
24,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,182,184,0,0,0
97,9,0,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,292,72,0,1,1
107,27,0,6,7,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
58,11,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,0,1,0
76,50,1,1,4,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3993,0,1,0
140,37,0,4,3,0,0,3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,364,0,1,1,0
57,19,0,3,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,457,3926,0,0,1
30,23,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,247,5231,0,0,0
40,20,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,309,55,0,1,0
52,44,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,1,0,1,0,1,0,370,7299,0,0,0
33,26,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1049,5159,0,0,0
21,12,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,288,-1,0,1,1
142,34,0,2,2,0,0,3,0,7,3,0,0,0,0,1,0,0,0,0,0,0,0,382,8018,0,1,1
38,29,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,200,6375,0,0,1
30,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,150,3502,0,0,1
37,12,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,233,8534,0,0,0
80,32,0,3,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1
28,19,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,87,4662,0,0,1
35,12,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,525,8971,0,0,0
26,19,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,252,7446,0,1,0
33,20,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1047,5161,0,0,1
55,18,0,0,3,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,3057,-1,0,1,0
47,38,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,193,1633,0,1,1
64,23,0,1,3,0,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,1,0,105,-1,0,1,1
43,23,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,188,1272,0,1,0
42,24,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,3,0,0,0,1,0,3375,5085,0,0,0
160,43,0,1,2,0,1,3,1,7,4,0,1,0,1,1,0,1,0,0,0,0,0,381,8019,0,1,1
103,15,0,9,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,904,2747,0,0,0
56,31,1,1,4,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,228,5616,0,1,1
20,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2208,0,1,0
46,16,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,198,532,0,1,0
34,21,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,5160,0,0,1
83,13,0,0,3,0,0,0,6,3,1,0,0,1,0,0,0,0,0,0,0,1,0,265,2292,0,1,1
37,25,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,952,7083,0,1,0
84,12,0,1,2,0,0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,194,535,0,1,0
16,9,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0
21,12,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,734,8396,0,0,1
84,19,0,0,3,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1955,6811,0,0,0
41,33,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,133,232,0,1,0
32,23,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,167,2024,0,0,1
22,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,508,3875,0,0,0
36,27,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,425,5784,0,0,1
82,16,0,0,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2974,8348,0,1,1
36,12,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1261,8965,0,0,0
55,14,0,2,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,60,3228,0,1,0
90,20,0,1,3,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0
33,25,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,-1,0,0,0
169,10,1,1,6,0,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,6,360,0,1,1
126,13,0,0,3,0,0,5,0,17,1,0,0,1,0,0,0,1,0,0,0,1,1,658,12127,0,0,0
46,22,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,352,8048,0,0,0
65,24,0,1,2,0,0,0,2,5,1,0,0,1,0,1,0,0,0,0,0,0,0,3470,7121,0,0,0
46,37,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,83,2838,0,0,1
83,12,0,5,2,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,741,9120,0,0,0
74,24,0,4,3,0,0,0,0,4,1,0,0,0,0,1,0,1,0,1,0,1,0,79,7226,0,0,0
164,17,1,5,3,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,540,-1,0,1,0
40,21,0,0,2,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,2050,8075,0,0,1
35,28,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
135,26,0,1,2,0,0,4,0,7,3,0,0,1,0,1,0,0,0,0,0,1,0,382,8018,0,1,1
263,22,0,1,2,0,2,1,19,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1358,7408,0,1,1
50,13,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,134,4979,0,1,0
127,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,14,4003,0,1,1
34,27,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1048,5160,0,0,0
24,15,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,120,1340,0,0,1
22,13,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,220,4527,0,0,1
84,20,0,5,3,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,46,3242,0,1,0
68,19,0,0,6,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,468,1723,0,1,0
49,31,0,1,2,0,0,0,0,5,1,0,0,0,1,0,0,2,0,0,0,0,1,0,-1,0,1,0
27,20,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,246,5232,0,0,0
51,14,0,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,70,6810,0,1,0
31,24,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1047,5161,0,0,0
19,6,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,134,3154,0,1,0
82,31,0,3,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,589,7446,0,0,1
61,26,0,1,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,517,7519,0,0,0
34,25,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,84,2837,0,1,1
60,24,0,1,2,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,3470,7122,0,0,0
33,15,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,1,0,-1,0,1,1
43,15,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,204,5640,0,0,1
80,14,0,0,6,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,552,0,1,1
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,3275,1838,0,0,0
59,23,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,1,0
47,18,0,0,2,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,216,-1,0,0,0
36,29,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
77,19,0,4,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7223,0,0,1
49,21,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,311,7724,0,0,0
31,23,0,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,70,296,0,1,0
45,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2429,1953,0,1,1
35,28,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,372,7297,0,0,0
30,22,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,235,-1,0,0,0
50,23,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,1,0,797,6507,0,0,0
42,21,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1
41,17,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,117,3171,0,0,0
30,21,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1026,-1,0,0,1
86,33,0,6,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,185,5658,0,0,0
113,38,0,7,2,0,0,0,0,6,1,0,0,0,0,0,0,4,0,0,0,0,0,860,3157,0,1,0
27,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,329,5879,0,0,1
42,17,0,1,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,188,3830,0,0,0
30,23,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,156,4593,0,0,0
557,25,1,24,5,0,9,7,5,5,2,0,0,1,0,1,0,0,0,0,0,1,0,350,6589,0,0,1
93,28,1,1,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,79,1016,0,1,0
37,17,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,509,6431,0,0,1
91,13,0,7,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,879,7887,0,0,1
188,24,1,9,4,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,194,2362,0,1,0
34,26,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,371,7298,0,0,0
34,19,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1
23,16,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0
24,5,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0
29,20,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,373,5105,0,0,1
34,25,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,107,2085,0,0,1
48,17,0,1,2,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,1,0,224,9639,0,0,0
86,27,1,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,214,152,0,1,1
54,46,1,3,4,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,218,5626,0,1,0
94,20,1,0,3,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,1,0
26,9,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,0
59,29,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,317,-1,0,1,0
34,23,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,1,0,357,7,0,1,0
57,48,1,3,4,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,218,5626,0,1,1
48,23,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1224,5350,0,0,1
48,18,0,0,4,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,2298,7928,0,1,0
47,11,0,0,3,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,237,-1,0,0,1
29,21,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3127,-1,0,0,1
76,50,1,1,4,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,14,4003,0,1,0
55,35,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,305,1521,0,1,0
128,9,0,11,1,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1632,9689,0,0,1
40,13,0,0,3,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,-1,0,0,1
29,20,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,184,3103,0,0,1
173,14,1,1,5,0,3,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2974,8348,0,1,1
74,14,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,252,2305,0,1,0
35,13,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1944,7187,0,0,1
50,24,0,1,2,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,3473,7119,0,0,0
44,14,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2429,1953,0,1,1
40,14,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,1558,9399,0,0,1
33,26,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,374,7295,0,1,0
31,24,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,30,-1,0,0,0
74,28,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,96,3921,0,1,0
59,14,0,1,3,0,0,2,2,3,1,0,0,0,0,0,0,2,0,0,0,1,0,227,4520,0,1,1
74,15,1,3,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,356,10234,0,0,1
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1
35,27,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,242,1950,0,1,0
93,20,1,1,3,0,0,5,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,660,8837,0,0,1
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3464,4937,0,0,0
40,31,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,139,4243,0,0,1
86,27,0,1,3,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,289,7015,0,1,1
32,18,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,280,816,0,1,0
53,21,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,237,5972,0,1,0
78,21,0,1,3,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2786,0,1,1
34,26,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,254,7051,1,1,0
58,26,0,0,3,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,1,0,1111,8019,0,1,0
89,23,0,1,3,0,1,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,63,-1,0,1,0
40,31,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,162,7142,1,1,1
56,28,0,0,2,0,0,1,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,130,235,0,1,0
81,12,0,1,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,267,98,0,1,1
127,50,1,1,4,0,2,2,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,25,3992,0,1,1
107,18,0,0,3,0,0,0,0,13,1,0,0,1,0,0,0,0,0,0,0,1,0,71,5034,0,1,0
26,17,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1
46,28,0,0,5,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,231,5613,0,1,1
80,13,1,2,3,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,314,50,0,1,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,990,5948,0,0,1
25,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,69,1758,0,0,1
25,17,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,280,4103,0,0,1
441,31,1,3,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,948,7087,0,1,1
19,12,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,49,-1,0,0,0
124,46,1,0,5,0,2,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,25,3993,0,1,1
59,22,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,155,4594,0,0,1
42,13,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,723,-1,0,1,0
34,25,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,185,-1,0,0,1
44,11,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,25,340,0,1,0
66,17,0,3,3,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,321,-1,0,0,0
26,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,259,105,0,1,0
18,11,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1127,0,0,0
123,11,0,8,5,1,0,0,0,6,2,0,0,1,0,0,0,2,0,0,0,1,0,2815,6316,0,1,1
41,29,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,71,295,0,1,0
60,18,0,0,3,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,902,7133,0,0,1
63,18,0,3,2,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,1,0,201,8932,0,0,0
72,18,0,6,2,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,670,-1,0,0,0
21,12,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1
26,18,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,280,7759,0,0,1
92,31,0,7,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,308,2613,0,0,0
46,34,1,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,359,0,1,0
62,37,0,3,4,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,364,0,1,1,0
33,24,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,587,7448,0,0,1
39,16,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,2974,8348,0,1,1
28,15,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,64,-1,0,1,0
56,21,0,5,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,267,4481,0,0,0
196,25,1,20,3,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,215,-1,0,1,0
26,17,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,254,7415,0,0,1
42,34,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,655,1535,0,1,0
63,20,0,1,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,136,-1,0,1,0
24,16,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,591,2695,0,0,0
60,16,0,0,2,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,902,7133,0,0,1
58,17,0,2,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12184,0,0,0
60,13,0,8,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1345,7420,0,0,1
64,21,0,0,3,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,81,7578,0,0,0
45,17,0,3,2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,257,2299,0,0,1
27,18,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1609,5330,0,0,1
263,25,1,0,3,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,952,7083,0,1,0
53,17,0,2,3,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
49,15,0,3,2,0,0,0,0,5,1,0,0,0,0,1,0,2,0,0,0,0,0,59,9285,0,0,1
